"V006","V007","V024","V025","V113","V116","V127","V128","V129","V460","H22","SPROV"
5,2011,22,2,43,24,21,33,13,3,0,2
5,2011,22,2,43,24,23,33,13,3,1,2
5,2011,22,2,43,24,23,33,13,3,0,2
5,2011,22,2,43,24,23,33,13,3,0,2
5,2011,22,2,43,24,23,33,13,3,0,2
5,2011,22,2,42,24,23,13,12,3,0,2
5,2011,22,2,42,24,23,13,12,3,1,2
5,2011,22,2,43,13,21,33,34,3,1,2
5,2011,22,2,43,31,23,13,12,3,0,2
5,2011,22,2,43,31,23,13,12,3,0,2
5,2011,22,2,42,24,23,33,31,3,0,2
5,2011,22,2,42,13,34,33,31,3,0,2
5,2011,22,2,42,24,21,33,34,3,0,2
5,2011,22,2,42,24,21,33,34,3,0,2
5,2011,22,2,42,24,21,33,31,3,1,2
5,2011,22,2,42,24,21,33,31,3,0,2
5,2011,22,2,42,24,21,33,31,3,0,2
5,2011,22,2,42,24,21,33,31,3,0,2
5,2011,22,2,42,24,21,33,31,3,0,2
5,2011,22,2,42,31,23,33,12,3,0,2
5,2011,22,2,42,31,23,33,12,3,0,2
5,2011,22,2,42,24,21,33,34,3,1,2
5,2011,22,2,42,24,21,33,34,3,0,2
5,2011,22,2,42,24,23,13,31,3,1,2
5,2011,22,2,42,24,23,13,31,3,0,2
5,2011,22,2,42,31,23,33,31,3,0,2
5,2011,22,2,42,31,23,33,31,3,0,2
5,2011,22,2,42,31,23,33,31,3,1,2
5,2011,22,2,42,24,21,33,12,3,0,2
5,2011,22,2,42,24,21,33,12,3,0,2
5,2011,22,2,42,13,23,33,13,3,0,2
5,2011,22,2,42,24,23,33,34,3,0,2
5,2011,22,2,42,24,23,33,34,3,0,2
5,2011,22,2,32,24,23,13,31,3,0,2
4,2011,22,2,42,31,23,21,13,3,1,2
4,2011,22,2,42,31,23,13,13,3,0,2
4,2011,22,2,42,31,23,33,12,3,NA,2
4,2011,22,2,42,31,23,33,12,3,0,2
4,2011,22,2,42,31,23,33,12,3,NA,2
4,2011,22,2,42,31,23,33,12,3,NA,2
4,2011,22,2,42,31,23,13,13,2,0,2
4,2011,22,2,42,31,23,13,13,2,0,2
4,2011,22,2,42,31,23,21,13,3,0,2
4,2011,22,2,42,31,23,21,13,3,0,2
4,2011,22,2,42,31,23,21,13,3,0,2
4,2011,22,2,42,31,23,13,13,3,1,2
4,2011,22,2,42,31,23,13,13,3,0,2
4,2011,22,2,42,31,23,21,12,3,NA,2
4,2011,22,2,42,31,23,21,12,3,1,2
4,2011,22,2,42,31,23,13,13,1,0,2
4,2011,22,2,42,31,23,13,13,1,0,2
4,2011,22,2,42,31,23,13,13,1,0,2
4,2011,22,2,42,31,23,21,31,1,0,2
4,2011,22,2,42,31,23,21,31,1,1,2
4,2011,22,2,43,31,23,13,13,1,0,2
4,2011,22,2,42,24,23,13,13,1,0,2
4,2011,22,2,42,31,23,21,12,3,1,2
4,2011,22,2,43,31,23,33,12,3,0,2
4,2011,22,2,43,31,23,33,12,3,NA,2
4,2011,22,2,43,31,23,21,13,1,1,2
4,2011,22,2,43,31,23,13,12,3,0,2
4,2011,22,2,43,31,23,13,12,1,1,2
4,2011,22,2,43,31,23,13,12,1,1,2
4,2011,22,2,43,31,23,13,12,1,0,2
4,2011,22,2,43,31,23,13,13,3,0,2
4,2011,22,2,43,31,23,13,13,3,0,2
4,2011,22,2,43,31,23,13,12,3,1,2
4,2011,22,2,43,31,23,13,13,3,0,2
4,2011,22,2,43,31,23,13,13,3,NA,2
4,2011,22,2,43,31,23,21,13,1,0,2
4,2011,22,2,43,31,23,21,13,1,0,2
4,2011,22,2,43,31,23,13,12,1,0,2
4,2011,22,2,43,31,23,13,12,1,0,2
4,2011,22,2,43,31,23,21,13,1,NA,2
4,2011,22,2,43,31,23,21,13,1,0,2
4,2011,22,2,42,13,21,33,13,NA,1,2
4,2011,22,2,43,13,23,33,13,3,0,2
4,2011,22,2,42,24,21,33,12,3,0,2
4,2011,22,2,42,31,23,13,12,3,0,2
4,2011,22,2,42,31,11,13,13,1,0,2
4,2011,22,2,42,31,11,21,13,3,1,2
4,2011,22,2,42,24,21,33,12,3,0,2
4,2011,22,2,42,31,11,13,12,3,1,2
4,2011,22,2,42,31,11,13,12,3,1,2
4,2011,22,2,42,31,11,13,12,3,1,2
4,2011,22,2,42,24,23,33,12,NA,NA,2
4,2011,22,2,42,13,23,13,13,3,0,2
4,2011,22,2,42,13,23,13,13,3,0,2
4,2011,22,2,43,13,23,13,13,3,0,2
4,2011,22,2,43,13,23,13,13,3,0,2
4,2011,22,2,42,24,23,13,12,3,1,2
4,2011,22,2,42,24,23,13,12,3,0,2
4,2011,22,2,42,31,23,33,12,3,0,2
4,2011,22,2,41,24,21,33,34,NA,0,2
4,2011,22,2,42,24,23,33,13,NA,8,2
4,2011,22,2,41,24,21,33,34,3,0,2
4,2011,22,2,42,24,23,13,13,3,0,2
4,2011,22,2,42,24,23,13,13,3,0,2
4,2011,22,2,42,24,23,13,13,3,0,2
4,2011,22,2,41,24,23,21,13,3,0,2
4,2011,22,2,41,24,23,21,13,3,0,2
4,2011,22,2,43,24,11,13,13,3,0,2
4,2011,22,2,43,24,11,13,13,3,0,2
4,2011,22,2,42,24,23,21,13,3,0,2
4,2011,22,2,42,24,23,21,13,3,0,2
4,2011,22,2,42,24,23,33,12,3,0,2
4,2011,22,2,42,24,23,33,12,3,0,2
4,2011,22,2,42,24,23,33,12,3,0,2
4,2011,22,2,42,13,23,13,13,3,1,2
4,2011,22,2,42,13,23,13,13,3,0,2
4,2011,22,2,42,31,23,33,12,3,0,2
4,2011,22,2,42,24,11,13,13,3,0,2
4,2011,22,2,42,24,11,13,13,3,0,2
4,2011,22,2,42,24,23,13,12,3,1,2
4,2011,22,2,42,13,23,13,13,3,0,2
4,2011,22,2,42,13,23,13,13,3,0,2
4,2011,22,2,42,13,23,13,13,3,0,2
4,2011,22,2,41,24,11,33,13,3,0,2
4,2011,22,2,41,24,11,33,13,3,0,2
4,2011,22,2,42,24,23,33,12,3,0,2
4,2011,22,2,41,24,23,13,13,3,0,2
4,2011,22,2,41,24,23,13,13,3,0,2
4,2011,22,2,41,24,23,13,13,3,1,2
4,2011,22,2,42,31,23,13,12,3,0,2
4,2011,22,2,41,31,23,13,12,3,1,2
4,2011,22,2,43,24,21,13,13,3,0,2
4,2011,22,2,42,24,23,13,13,3,0,2
4,2011,22,2,42,24,23,13,13,3,NA,2
4,2011,22,2,42,24,23,13,13,3,0,2
4,2011,22,2,43,13,23,33,13,3,0,2
4,2011,22,2,43,13,23,33,13,3,0,2
4,2011,22,2,42,31,23,13,12,3,0,2
4,2011,22,2,42,31,23,13,12,3,0,2
4,2011,22,2,42,31,23,13,12,3,0,2
4,2011,22,2,42,24,23,13,12,3,0,2
4,2011,22,2,42,24,23,13,12,3,0,2
5,2011,22,2,42,24,23,33,13,3,0,2
5,2011,22,2,42,31,23,13,12,3,0,2
5,2011,22,2,42,31,23,13,12,3,1,2
5,2011,22,2,42,24,23,13,12,NA,NA,2
5,2011,22,2,42,24,21,33,31,3,1,2
5,2011,22,2,42,24,11,13,13,3,1,2
5,2011,22,2,43,13,23,33,13,3,1,2
5,2011,22,2,43,13,23,33,13,3,1,2
5,2011,22,2,43,13,23,33,13,3,0,2
5,2011,22,2,43,13,23,33,13,3,0,2
5,2011,22,2,42,31,23,13,12,3,0,2
5,2011,22,2,41,24,23,33,13,3,0,2
5,2011,22,2,41,24,23,33,13,3,0,2
5,2011,22,2,42,31,23,13,12,3,0,2
5,2011,22,2,42,24,23,33,13,3,0,2
5,2011,22,2,42,31,23,33,13,3,1,2
5,2011,22,2,42,31,23,13,13,3,0,2
5,2011,22,2,42,31,23,13,13,3,0,2
5,2011,22,2,42,24,23,33,12,3,0,2
5,2011,22,2,31,13,34,33,31,2,0,2
5,2011,22,2,31,13,34,33,31,2,0,2
5,2011,22,2,42,24,23,13,12,3,0,2
5,2011,22,2,42,24,23,13,12,3,1,2
5,2011,22,2,42,31,23,33,12,3,1,2
5,2011,22,2,42,31,23,33,12,3,0,2
5,2011,22,2,42,31,23,33,12,3,0,2
5,2011,22,2,42,24,21,13,13,3,0,2
5,2011,22,2,42,31,23,13,12,3,0,2
5,2011,23,2,42,31,22,12,12,1,0,2
5,2011,23,2,42,31,22,12,12,1,0,2
5,2011,23,2,43,31,23,12,22,1,0,2
5,2011,23,2,43,31,23,12,22,1,1,2
5,2011,23,2,43,31,23,12,22,1,NA,2
5,2011,23,2,43,31,23,12,22,1,0,2
5,2011,23,2,42,31,22,12,22,1,0,2
5,2011,23,2,42,31,22,12,22,1,0,2
5,2011,23,2,43,43,23,12,12,1,1,2
5,2011,23,2,42,24,23,12,22,1,0,2
5,2011,23,2,42,24,23,12,22,1,0,2
5,2011,23,2,42,24,23,12,12,1,0,2
5,2011,23,2,43,31,22,12,12,1,0,2
5,2011,23,2,43,31,22,12,12,1,0,2
5,2011,23,2,43,31,23,33,13,1,1,2
5,2011,23,2,43,31,23,33,13,1,8,2
5,2011,23,2,43,24,23,35,12,0,0,2
5,2011,23,2,43,24,23,35,12,0,0,2
5,2011,23,2,43,31,23,21,12,1,0,2
5,2011,23,2,43,31,23,21,12,1,1,2
5,2011,23,2,43,31,23,21,12,1,0,2
5,2011,23,2,43,31,22,12,12,1,0,2
5,2011,23,2,43,24,23,21,12,1,0,2
5,2011,23,2,43,24,23,21,12,1,1,2
5,2011,23,2,43,31,21,12,12,1,0,2
5,2011,23,2,43,31,21,12,12,1,0,2
5,2011,23,2,43,31,21,12,12,1,0,2
5,2011,23,2,43,31,21,12,12,1,0,2
5,2011,23,2,42,31,21,12,12,1,0,2
5,2011,23,2,42,31,21,12,12,1,0,2
5,2011,23,2,43,31,23,12,12,1,1,2
5,2011,23,2,43,31,23,12,12,1,8,2
5,2011,23,2,42,31,21,12,12,2,1,2
5,2011,23,2,42,31,23,12,12,1,0,2
5,2011,23,2,42,31,23,12,12,1,0,2
5,2011,23,2,32,31,23,12,12,1,1,2
5,2011,23,2,42,31,23,12,12,1,1,2
5,2011,23,2,42,31,23,12,12,1,0,2
5,2011,23,2,42,31,23,12,12,1,0,2
5,2011,23,2,43,31,23,12,12,NA,8,2
5,2011,23,2,42,31,23,12,12,1,0,2
5,2011,23,2,42,31,23,12,12,1,0,2
5,2011,23,2,42,31,21,12,12,1,0,2
5,2011,23,2,43,23,23,12,12,1,0,2
5,2011,23,2,42,31,21,12,12,1,0,2
5,2011,23,2,42,31,21,12,12,1,0,2
5,2011,23,2,42,31,21,12,12,1,0,2
5,2011,23,2,42,31,21,12,12,1,1,2
5,2011,23,2,42,24,21,12,12,1,0,2
5,2011,23,2,42,24,21,12,12,1,0,2
5,2011,23,2,42,24,21,12,12,1,0,2
5,2011,23,2,43,31,23,12,12,1,0,2
5,2011,23,2,43,31,23,12,12,1,0,2
5,2011,23,2,42,24,21,12,12,1,0,2
5,2011,23,2,42,24,21,12,12,1,0,2
5,2011,23,2,42,31,23,12,12,1,1,2
5,2011,23,2,42,31,23,12,12,1,NA,2
5,2011,23,2,42,31,23,12,12,1,8,2
5,2011,23,2,41,24,23,12,12,1,1,2
5,2011,23,2,41,24,23,12,12,1,1,2
5,2011,23,2,41,24,23,12,12,1,0,2
5,2011,23,2,43,31,23,12,12,NA,NA,2
5,2011,23,2,43,31,23,12,12,1,0,2
5,2011,23,2,43,31,23,12,12,1,0,2
5,2011,23,2,42,24,21,12,12,1,0,2
5,2011,23,2,42,23,23,12,12,1,1,2
5,2011,23,2,42,23,23,12,12,1,0,2
5,2011,23,2,42,23,23,12,12,1,0,2
5,2011,23,2,42,31,23,12,12,1,0,2
5,2011,23,2,42,31,23,12,12,1,0,2
5,2011,23,2,42,31,23,12,12,1,1,2
5,2011,23,2,31,24,23,12,12,1,1,2
5,2011,23,2,42,31,23,12,12,1,0,2
5,2011,23,2,42,31,23,12,12,1,0,2
5,2011,23,2,43,31,23,12,12,1,0,2
5,2011,23,2,41,31,23,12,12,1,0,2
5,2011,23,2,41,31,23,12,12,1,0,2
5,2011,23,2,42,23,23,12,12,1,1,2
5,2011,23,2,42,23,23,12,12,1,0,2
5,2011,23,2,43,31,23,12,12,1,1,2
5,2011,23,2,43,31,23,12,12,1,0,2
5,2011,23,2,43,31,23,12,12,1,0,2
5,2011,23,2,43,31,23,12,12,1,0,2
5,2011,23,2,43,31,23,12,12,1,0,2
5,2011,23,2,43,31,23,12,12,1,0,2
5,2011,23,2,43,31,23,12,12,1,0,2
5,2011,23,2,43,31,23,12,12,1,0,2
5,2011,23,2,43,31,23,12,12,1,0,2
5,2011,23,2,43,31,23,12,12,1,0,2
5,2011,23,2,43,31,23,12,12,1,1,2
5,2011,23,2,43,31,23,12,12,1,0,2
5,2011,23,2,43,31,23,12,12,1,0,2
5,2011,23,2,43,31,23,12,12,1,0,2
5,2011,23,2,43,31,23,12,12,1,0,2
5,2011,23,2,43,31,23,12,12,1,0,2
5,2011,23,2,43,31,23,12,12,1,0,2
5,2011,23,2,43,31,23,12,12,1,0,2
5,2011,23,2,43,31,23,12,12,1,0,2
5,2011,23,2,43,24,23,12,12,1,0,2
5,2011,23,2,43,24,23,12,12,1,0,2
5,2011,23,2,43,31,23,12,12,1,0,2
5,2011,23,2,43,31,23,12,12,1,0,2
5,2011,23,2,43,31,23,12,12,1,0,2
5,2011,23,2,43,24,23,12,12,1,0,2
5,2011,23,2,43,31,23,12,12,1,0,2
5,2011,23,2,43,31,23,12,12,1,1,2
5,2011,23,2,43,31,23,12,12,1,1,2
5,2011,23,2,42,31,21,12,12,1,0,2
5,2011,23,2,32,31,23,12,12,1,0,2
5,2011,23,2,32,31,23,12,12,1,0,2
5,2011,23,2,32,31,23,12,12,1,0,2
5,2011,23,2,32,31,23,12,12,1,NA,2
5,2011,23,2,43,31,21,12,12,3,0,2
5,2011,23,2,43,31,21,12,12,1,1,2
5,2011,23,2,13,31,23,12,12,0,0,2
5,2011,23,2,13,31,23,12,12,1,1,2
5,2011,23,2,13,31,23,12,12,1,0,2
5,2011,23,2,13,31,23,12,12,1,1,2
5,2011,23,2,13,31,23,12,12,1,0,2
5,2011,23,2,13,31,21,12,12,1,0,2
5,2011,23,2,13,31,23,12,12,1,0,2
5,2011,23,2,13,31,23,12,12,1,0,2
5,2011,23,2,13,31,23,12,12,1,1,2
5,2011,23,2,13,31,23,12,12,1,1,2
5,2011,23,2,13,31,34,12,12,NA,NA,2
5,2011,23,2,13,24,23,12,12,1,0,2
5,2011,23,1,32,31,23,12,31,3,0,2
5,2011,23,1,32,31,23,12,31,3,0,2
5,2011,23,1,32,31,23,12,31,3,0,2
5,2011,23,1,31,12,34,35,31,1,0,2
5,2011,23,1,31,12,34,33,35,1,0,2
5,2011,23,1,12,24,34,33,31,1,0,2
5,2011,23,1,12,12,34,33,31,1,0,2
5,2011,23,1,32,24,21,35,31,1,1,2
5,2011,23,1,32,24,21,35,31,1,0,2
5,2011,23,1,32,24,21,35,31,1,0,2
5,2011,23,1,32,24,34,31,31,1,0,2
5,2011,23,1,32,24,34,31,31,1,0,2
5,2011,23,1,32,24,23,12,12,1,0,2
5,2011,23,1,32,24,34,35,31,0,0,2
5,2011,23,1,32,24,34,35,31,0,0,2
5,2011,23,1,32,24,34,35,31,1,0,2
5,2011,23,2,43,31,21,35,12,1,1,2
5,2011,23,2,43,31,21,12,12,1,0,2
5,2011,23,2,43,31,21,12,12,1,0,2
5,2011,23,2,32,31,21,35,12,1,0,2
5,2011,23,2,32,31,21,35,12,1,1,2
5,2011,23,2,32,31,21,35,12,1,1,2
5,2011,23,2,42,31,21,12,12,1,0,2
5,2011,23,2,42,31,21,12,12,1,1,2
5,2011,23,2,42,31,21,12,12,1,1,2
5,2011,23,2,42,31,21,12,12,1,0,2
5,2011,23,2,42,31,21,12,12,1,0,2
5,2011,23,2,42,31,21,12,12,1,0,2
5,2011,23,2,32,31,21,12,12,1,1,2
5,2011,23,2,43,31,21,35,12,1,1,2
5,2011,23,2,31,31,21,35,12,1,1,2
5,2011,23,2,31,31,21,35,12,1,1,2
5,2011,23,2,43,31,21,12,12,1,0,2
5,2011,23,2,32,31,21,35,12,1,0,2
5,2011,23,2,32,31,21,35,12,1,0,2
5,2011,23,2,42,31,21,12,12,1,0,2
5,2011,23,2,42,31,21,12,12,1,0,2
5,2011,23,2,43,31,21,12,12,1,0,2
5,2011,23,2,43,31,21,12,12,1,1,2
5,2011,23,2,43,31,21,35,12,1,0,2
5,2011,23,2,32,31,23,12,12,1,1,2
5,2011,23,2,32,31,23,12,12,1,0,2
5,2011,23,2,42,31,23,12,12,1,0,2
5,2011,23,2,42,31,23,12,12,1,0,2
5,2011,23,2,31,31,23,12,12,1,1,2
5,2011,23,2,31,31,23,12,12,1,1,2
5,2011,23,2,31,24,23,12,12,1,1,2
5,2011,23,2,31,24,23,12,12,1,0,2
5,2011,23,2,43,31,23,12,12,1,1,2
5,2011,23,2,43,31,23,12,12,1,1,2
5,2011,23,2,32,31,23,12,12,1,1,2
5,2011,23,2,32,31,23,12,12,1,1,2
5,2011,23,2,32,31,23,12,12,1,0,2
5,2011,23,2,32,31,23,12,12,1,0,2
5,2011,23,2,32,31,23,12,12,1,0,2
5,2011,23,2,32,31,23,12,12,1,0,2
5,2011,23,2,13,31,23,12,12,1,0,2
5,2011,23,2,13,31,21,12,12,1,1,2
5,2011,23,2,13,24,23,12,12,1,0,2
5,2011,23,2,13,24,23,12,12,1,0,2
5,2011,23,2,13,31,21,35,12,1,0,2
5,2011,23,2,13,24,21,12,12,1,0,2
5,2011,23,2,13,24,21,12,12,1,0,2
5,2011,23,2,13,24,21,12,12,1,0,2
5,2011,23,2,13,31,21,12,12,1,0,2
5,2011,23,2,13,31,21,12,12,1,1,2
5,2011,23,2,13,31,23,12,31,1,1,2
5,2011,23,2,13,31,23,12,31,1,0,2
5,2011,23,2,13,31,23,12,12,1,0,2
5,2011,23,2,41,31,23,12,12,1,1,2
5,2011,23,2,42,31,21,12,12,1,1,2
5,2011,23,2,42,31,21,12,12,1,0,2
5,2011,23,2,13,31,23,12,12,1,1,2
5,2011,23,2,13,31,23,12,12,1,0,2
4,2011,23,2,13,31,21,12,12,1,0,2
4,2011,23,2,13,31,21,12,12,1,0,2
4,2011,23,2,13,24,21,12,12,1,0,2
4,2011,23,2,13,24,21,12,12,1,1,2
4,2011,23,2,43,31,21,12,12,1,1,2
4,2011,23,2,43,31,21,12,12,1,1,2
4,2011,23,2,43,31,21,12,12,1,1,2
4,2011,23,2,13,31,21,12,12,NA,NA,2
4,2011,23,2,13,31,21,12,12,1,0,2
4,2011,23,2,13,31,21,12,12,1,0,2
4,2011,23,2,13,31,21,12,12,NA,NA,2
4,2011,23,2,43,31,21,12,12,1,0,2
4,2011,23,2,13,31,21,12,12,1,1,2
4,2011,23,2,13,31,21,12,12,1,0,2
4,2011,23,2,13,31,21,12,12,1,0,2
4,2011,23,2,13,31,23,12,12,1,0,2
4,2011,23,2,13,31,23,12,12,1,0,2
4,2011,23,2,13,31,23,12,12,1,0,2
4,2011,23,2,13,31,23,12,12,1,1,2
4,2011,23,2,13,31,23,12,12,1,1,2
4,2011,23,2,13,31,23,12,12,1,1,2
4,2011,23,2,41,24,23,12,12,1,1,2
4,2011,23,2,41,24,23,12,12,1,1,2
4,2011,23,2,42,31,23,12,12,1,0,2
4,2011,23,2,42,31,23,12,12,1,NA,2
4,2011,23,2,43,31,23,12,12,3,0,2
4,2011,23,2,43,31,23,12,12,3,NA,2
4,2011,23,2,41,31,23,12,12,1,0,2
4,2011,23,2,41,31,23,12,12,1,0,2
5,2011,23,2,43,31,23,21,13,1,0,2
5,2011,23,2,43,24,23,21,31,1,0,2
5,2011,23,2,43,24,23,13,34,1,0,2
5,2011,23,2,43,24,23,13,13,1,0,2
5,2011,23,2,43,31,23,21,13,1,0,2
5,2011,23,2,43,31,23,21,13,1,8,2
5,2011,23,2,43,24,34,13,34,1,0,2
5,2011,23,2,43,24,34,21,31,1,0,2
5,2011,23,2,43,24,23,21,12,1,0,2
5,2011,23,2,43,24,23,21,12,1,0,2
5,2011,23,2,13,24,23,13,12,1,0,2
5,2011,23,2,43,31,23,13,12,1,0,2
5,2011,23,2,43,31,21,33,13,NA,NA,2
5,2011,23,2,43,31,22,12,12,1,0,2
5,2011,23,2,43,31,22,12,12,1,0,2
5,2011,23,2,43,31,23,12,12,1,0,2
5,2011,23,2,43,31,23,12,12,1,0,2
5,2011,23,2,42,31,23,21,12,1,0,2
5,2011,23,2,43,31,34,13,13,1,1,2
5,2011,23,2,42,24,23,13,12,1,0,2
5,2011,23,2,43,24,23,13,12,1,1,2
5,2011,23,2,43,31,23,12,31,1,0,2
5,2011,23,2,43,31,23,12,31,1,1,2
5,2011,23,2,43,31,11,21,13,1,0,2
5,2011,23,2,43,31,11,21,13,1,0,2
5,2011,23,2,43,31,23,13,13,1,0,2
5,2011,23,2,43,31,23,21,13,1,0,2
5,2011,23,2,43,31,23,21,13,1,0,2
4,2011,23,2,32,24,23,35,31,NA,0,2
4,2011,23,2,32,31,23,12,12,1,0,2
4,2011,23,2,43,31,21,12,12,1,0,2
4,2011,23,2,43,31,21,12,12,1,0,2
4,2011,23,2,43,31,21,12,12,1,0,2
4,2011,23,2,43,31,21,12,12,1,0,2
4,2011,23,2,43,31,21,12,12,1,1,2
4,2011,23,2,42,31,23,12,12,1,0,2
4,2011,23,2,43,31,21,12,12,1,0,2
4,2011,23,2,43,31,23,12,12,1,1,2
4,2011,23,2,43,31,21,12,12,1,0,2
4,2011,23,2,41,31,23,11,11,0,0,2
4,2011,23,2,31,31,23,12,12,1,0,2
4,2011,23,2,42,31,23,12,12,1,0,2
4,2011,23,2,43,31,21,12,12,1,0,2
4,2011,23,2,43,31,21,12,12,1,0,2
4,2011,23,2,43,31,21,12,12,NA,8,2
3,2011,24,1,11,23,34,33,31,1,1,2
3,2011,24,1,11,23,34,33,31,1,0,2
3,2011,24,1,13,22,34,33,34,3,0,2
3,2011,24,1,13,22,34,33,34,1,1,2
3,2011,24,1,97,97,97,97,97,NA,0,2
3,2011,24,1,13,24,34,33,31,NA,0,2
3,2011,24,1,13,24,34,33,31,NA,0,2
3,2011,24,1,12,12,34,34,31,1,0,2
3,2011,24,1,12,24,31,34,31,1,0,2
3,2011,24,1,12,24,31,34,31,1,0,2
3,2011,24,1,13,23,31,33,34,1,0,2
3,2011,24,1,13,23,31,33,34,1,0,2
3,2011,24,1,13,23,31,33,34,1,0,2
3,2011,24,1,13,22,34,33,34,3,1,2
3,2011,24,1,13,24,11,33,31,1,0,2
3,2011,24,1,13,24,11,33,31,1,0,2
3,2011,24,1,13,24,34,33,31,1,0,2
3,2011,24,1,13,24,34,33,31,1,0,2
3,2011,24,1,13,23,23,33,31,1,0,2
3,2011,24,1,13,22,34,13,31,1,0,2
3,2011,24,1,13,22,34,13,31,1,0,2
3,2011,24,1,32,24,34,13,31,1,0,2
3,2011,24,1,32,24,34,13,31,1,0,2
3,2011,24,1,31,24,34,34,31,1,0,2
3,2011,24,2,13,31,11,13,13,1,0,2
3,2011,24,2,32,31,11,13,12,1,1,2
3,2011,24,2,32,31,11,13,12,1,0,2
3,2011,24,2,13,31,11,13,12,1,0,2
3,2011,24,2,21,31,23,13,12,2,0,2
3,2011,24,2,21,31,23,13,12,1,1,2
3,2011,24,2,21,31,11,13,12,1,0,2
3,2011,24,2,13,31,23,13,13,1,0,2
3,2011,24,2,13,31,23,13,13,1,0,2
3,2011,24,2,13,31,23,13,13,1,0,2
3,2011,24,2,13,31,23,13,13,1,0,2
3,2011,24,2,13,31,23,13,13,1,0,2
3,2011,24,2,13,31,23,13,13,1,0,2
3,2011,24,2,13,31,11,13,13,1,0,2
3,2011,24,2,13,31,11,13,13,1,0,2
3,2011,24,2,13,31,11,13,13,1,0,2
3,2011,24,2,13,31,23,13,13,1,0,2
3,2011,24,2,97,97,97,97,97,1,0,2
3,2011,24,2,21,31,11,13,12,1,0,2
3,2011,24,2,32,31,23,13,13,1,1,2
3,2011,24,2,32,31,23,13,13,1,0,2
3,2011,24,2,32,31,11,13,12,1,0,2
3,2011,24,2,32,31,11,13,12,1,0,2
3,2011,24,2,32,31,11,13,12,1,0,2
5,2011,24,2,43,31,23,13,13,1,0,2
5,2011,24,2,43,31,23,13,13,1,0,2
5,2011,24,2,42,31,23,13,12,1,0,2
5,2011,24,2,42,31,23,13,12,1,0,2
5,2011,24,2,42,31,23,13,13,0,0,2
5,2011,24,2,42,31,23,13,12,1,0,2
5,2011,24,2,43,31,23,13,13,1,0,2
5,2011,24,2,42,31,23,13,12,1,0,2
5,2011,24,2,42,31,23,13,13,0,1,2
5,2011,24,2,13,31,23,13,13,1,0,2
5,2011,24,2,13,31,23,13,13,1,0,2
5,2011,24,2,42,31,23,13,12,1,0,2
5,2011,24,2,43,31,23,13,13,1,0,2
5,2011,24,2,43,31,23,13,13,1,0,2
5,2011,24,2,43,24,23,13,13,1,0,2
5,2011,24,2,42,31,34,13,12,1,0,2
5,2011,24,2,43,31,23,13,13,1,0,2
5,2011,24,2,43,31,23,13,13,1,0,2
5,2011,24,2,43,31,32,13,13,1,0,2
5,2011,24,2,42,31,23,13,12,1,0,2
5,2011,24,2,42,31,23,13,12,1,0,2
5,2011,24,2,42,31,23,13,12,1,0,2
5,2011,24,2,13,31,11,31,13,1,0,2
5,2011,24,2,13,31,23,13,13,1,0,2
5,2011,24,2,41,24,23,13,13,1,0,2
5,2011,24,2,13,31,23,13,13,1,0,2
5,2011,24,2,13,31,23,13,13,1,0,2
5,2011,24,2,41,31,23,13,13,1,0,2
5,2011,24,2,41,31,23,13,13,1,1,2
5,2011,24,2,13,31,23,13,12,1,0,2
5,2011,24,2,13,31,23,13,13,1,0,2
4,2011,25,1,13,31,23,35,12,1,0,2
4,2011,25,1,13,31,23,35,12,1,0,2
4,2011,25,1,13,31,32,35,31,1,1,2
4,2011,25,1,13,31,32,35,31,1,0,2
4,2011,25,1,13,31,32,35,31,1,0,2
4,2011,25,1,13,31,32,12,12,1,0,2
4,2011,25,1,13,31,32,12,12,1,0,2
4,2011,25,1,13,31,23,12,12,1,0,2
4,2011,25,1,13,31,23,12,12,1,0,2
4,2011,25,1,13,31,23,12,12,1,0,2
4,2011,25,1,13,31,23,12,12,1,0,2
4,2011,25,1,41,31,32,12,12,1,0,2
4,2011,25,1,41,31,32,12,12,1,0,2
4,2011,25,1,13,31,23,12,12,0,0,2
4,2011,25,1,13,31,23,12,12,1,0,2
4,2011,25,1,13,31,23,12,12,1,0,2
4,2011,25,1,13,31,23,12,12,1,0,2
4,2011,25,1,13,31,23,12,12,1,1,2
4,2011,25,1,13,31,23,12,12,1,1,2
4,2011,25,1,41,31,23,12,12,1,0,2
4,2011,25,1,43,31,21,12,12,1,0,2
4,2011,25,1,43,31,21,12,12,1,0,2
4,2011,25,1,43,31,21,12,12,1,0,2
4,2011,25,1,43,31,21,12,12,1,0,2
4,2011,25,1,43,31,21,12,12,2,1,2
4,2011,25,1,43,31,21,12,12,2,1,2
4,2011,25,1,43,31,21,12,12,2,1,2
4,2011,25,1,43,31,21,12,12,1,0,2
4,2011,25,1,43,31,21,12,12,1,0,2
4,2011,25,1,43,31,21,12,12,1,0,2
4,2011,25,1,43,31,21,12,12,1,0,2
4,2011,25,2,32,31,23,11,12,1,0,2
4,2011,25,2,32,31,23,11,12,1,NA,2
4,2011,25,2,32,31,23,11,12,1,0,2
4,2011,25,2,32,31,21,12,12,1,0,2
4,2011,25,2,43,31,21,12,12,1,0,2
4,2011,25,2,43,31,21,12,12,1,0,2
4,2011,25,2,43,31,21,12,12,1,0,2
4,2011,25,2,43,31,23,12,12,1,1,2
