"V006","V007","V024","V025","V113","V116","V127","V128","V129","V460","H22","SPROV"
5,2016,22,2,14,31,23,23,21,1,0,2
5,2016,22,2,32,31,12,33,21,1,1,2
5,2016,22,2,32,31,12,33,21,1,1,2
5,2016,22,1,32,22,21,33,35,3,0,2
5,2016,22,1,32,22,21,33,35,3,0,2
5,2016,22,1,14,23,11,13,12,3,0,2
5,2016,22,1,11,22,21,33,31,3,0,2
5,2016,22,1,42,23,31,33,12,3,0,2
5,2016,22,1,13,23,21,33,31,1,0,2
5,2016,22,1,13,23,21,33,31,1,0,2
5,2016,22,1,42,23,11,33,13,3,0,2
5,2016,22,1,42,23,11,13,12,3,0,2
5,2016,22,1,42,23,23,13,12,3,1,2
5,2016,22,1,42,31,11,33,12,3,1,2
5,2016,22,1,42,31,11,33,12,3,0,2
5,2016,22,1,31,22,34,33,31,3,0,2
5,2016,22,1,31,23,11,33,31,0,0,2
5,2016,22,1,31,22,34,33,31,1,0,2
5,2016,22,1,31,22,34,33,31,1,0,2
5,2016,22,1,42,23,34,33,13,0,0,2
5,2016,22,1,42,23,34,33,31,1,0,2
5,2016,22,1,32,22,23,13,12,0,1,2
6,2016,22,1,14,23,23,33,13,3,0,2
6,2016,22,1,11,12,33,33,31,1,0,2
6,2016,22,1,12,23,21,31,31,1,0,2
6,2016,22,1,12,23,34,33,31,1,0,2
6,2016,22,1,31,23,34,33,31,1,0,2
6,2016,22,1,32,23,23,13,12,1,1,2
6,2016,22,1,31,23,31,33,31,1,0,2
6,2016,22,1,31,23,31,33,31,1,0,2
6,2016,22,1,32,23,21,33,31,1,0,2
6,2016,22,1,32,23,21,33,31,1,0,2
6,2016,22,1,14,23,21,33,31,3,0,2
6,2016,22,1,11,23,34,33,31,3,0,2
6,2016,22,1,13,22,11,33,31,3,0,2
6,2016,22,1,13,22,11,33,31,3,NA,2
6,2016,22,1,13,22,21,33,31,3,1,2
6,2016,22,1,13,22,21,33,31,3,0,2
6,2016,22,2,42,23,11,13,12,NA,NA,2
6,2016,22,2,42,23,21,13,12,3,1,2
6,2016,22,2,42,23,11,13,12,3,0,2
6,2016,22,2,42,23,11,13,12,3,1,2
6,2016,22,2,42,23,11,13,12,3,0,2
6,2016,22,2,42,23,23,33,12,3,0,2
6,2016,22,2,41,31,11,13,12,3,NA,2
6,2016,22,2,41,31,11,13,12,3,1,2
6,2016,22,2,42,31,11,13,22,3,0,2
6,2016,22,2,42,31,11,13,22,3,0,2
6,2016,22,2,42,31,11,13,22,3,0,2
6,2016,22,2,42,23,21,33,31,3,0,2
6,2016,22,2,42,23,21,33,31,3,0,2
6,2016,22,2,42,31,23,33,12,3,0,2
6,2016,22,2,42,31,23,33,12,3,0,2
6,2016,22,2,42,31,23,33,12,3,0,2
6,2016,22,2,42,31,23,33,12,3,0,2
6,2016,22,2,41,31,21,33,22,3,0,2
6,2016,22,2,41,23,21,31,31,3,0,2
6,2016,22,2,42,23,11,13,12,3,1,2
6,2016,22,2,42,23,11,13,12,3,1,2
6,2016,22,2,42,23,11,13,12,3,0,2
6,2016,22,2,42,23,11,13,12,3,0,2
6,2016,22,2,41,23,23,33,12,3,0,2
6,2016,22,2,41,23,23,33,12,3,0,2
6,2016,22,2,41,31,23,13,12,3,0,2
6,2016,22,2,41,31,23,13,12,3,0,2
6,2016,22,2,41,31,23,13,12,3,NA,2
6,2016,22,2,42,31,11,13,12,3,0,2
6,2016,22,2,42,31,11,13,12,3,0,2
6,2016,22,2,42,23,11,33,12,3,0,2
6,2016,22,2,42,31,23,13,12,3,1,2
6,2016,22,2,41,23,11,13,12,3,0,2
6,2016,22,2,41,23,11,13,12,3,0,2
6,2016,22,2,41,31,23,13,12,3,0,2
6,2016,22,2,41,23,11,13,12,3,1,2
6,2016,22,2,41,23,11,13,12,3,0,2
6,2016,22,2,41,23,11,33,12,3,0,2
5,2016,22,2,97,97,97,97,97,3,0,2
5,2016,22,2,41,23,11,33,12,3,0,2
5,2016,22,2,31,22,23,31,31,3,1,2
5,2016,22,2,42,23,11,13,12,3,0,2
5,2016,22,2,42,31,11,33,12,3,1,2
5,2016,22,2,31,22,23,33,12,3,1,2
5,2016,22,2,31,22,23,33,12,3,0,2
5,2016,22,2,42,23,11,33,12,3,0,2
5,2016,22,2,42,23,11,33,12,3,0,2
5,2016,22,2,32,22,23,33,12,3,0,2
5,2016,22,2,42,23,11,13,12,3,1,2
5,2016,22,2,42,23,11,13,12,3,0,2
5,2016,22,2,42,22,23,33,12,3,1,2
5,2016,22,2,42,22,23,33,12,3,0,2
5,2016,22,2,42,23,31,33,12,3,0,2
5,2016,22,2,42,23,11,33,12,3,1,2
5,2016,22,2,42,23,11,33,12,3,0,2
5,2016,22,2,31,22,23,33,12,3,0,2
5,2016,22,2,31,22,23,33,12,3,0,2
5,2016,22,2,42,23,11,33,12,3,0,2
5,2016,22,2,42,23,11,33,12,3,0,2
5,2016,22,2,41,23,11,13,12,3,1,2
6,2016,22,2,42,23,11,33,12,3,0,2
6,2016,22,2,42,23,11,33,12,3,0,2
6,2016,22,2,42,23,11,33,12,3,1,2
6,2016,22,2,42,23,23,33,31,3,0,2
6,2016,22,2,43,31,11,13,12,3,0,2
6,2016,22,2,42,23,11,13,12,3,0,2
6,2016,22,2,42,23,11,13,12,3,0,2
6,2016,22,2,43,23,23,33,12,3,0,2
6,2016,22,2,43,23,23,33,12,3,NA,2
6,2016,22,2,43,23,23,33,12,3,0,2
6,2016,22,2,42,23,11,13,12,1,0,2
6,2016,22,2,42,23,11,13,12,1,0,2
6,2016,22,2,42,23,23,13,12,3,0,2
6,2016,22,2,42,23,23,13,12,3,0,2
6,2016,22,2,42,23,23,13,12,3,1,2
6,2016,22,2,42,23,23,13,12,3,0,2
6,2016,22,2,42,23,23,13,12,3,0,2
6,2016,22,2,42,23,23,13,12,3,0,2
6,2016,22,2,42,23,11,13,12,3,0,2
6,2016,22,2,42,23,11,13,12,3,1,2
6,2016,22,2,42,23,21,13,31,3,0,2
6,2016,22,2,42,23,21,13,31,3,0,2
6,2016,22,2,42,23,23,33,31,3,0,2
6,2016,22,2,42,23,23,13,12,3,0,2
6,2016,22,2,42,23,23,13,12,3,0,2
6,2016,22,2,42,23,23,13,12,3,0,2
6,2016,22,2,97,97,97,97,97,3,0,2
6,2016,22,2,42,23,21,33,31,3,0,2
6,2016,22,2,42,23,21,33,31,3,1,2
6,2016,22,2,42,23,21,33,31,3,1,2
6,2016,22,2,42,23,21,33,31,3,0,2
6,2016,22,2,42,23,21,13,12,3,0,2
6,2016,22,2,43,23,11,33,31,1,0,2
6,2016,22,2,42,23,23,22,31,3,0,2
6,2016,22,2,42,23,23,22,31,3,0,2
6,2016,22,2,42,23,23,33,31,0,0,2
6,2016,22,2,42,23,23,33,31,0,1,2
6,2016,22,2,42,23,23,33,31,0,0,2
6,2016,22,2,41,23,11,13,12,3,0,2
6,2016,22,2,41,23,11,13,12,3,0,2
6,2016,22,2,41,23,21,33,12,3,0,2
6,2016,22,2,41,23,21,33,12,3,0,2
6,2016,22,2,41,23,21,33,12,3,0,2
6,2016,22,2,42,43,23,13,12,3,1,2
6,2016,22,2,42,43,23,13,12,3,1,2
6,2016,22,2,42,31,11,36,22,3,1,2
6,2016,22,2,43,31,11,26,22,3,0,2
6,2016,22,2,43,31,11,26,22,3,NA,2
6,2016,22,2,43,31,23,36,22,3,0,2
6,2016,22,2,42,31,23,26,22,3,1,2
6,2016,22,2,43,31,23,36,22,3,0,2
6,2016,22,2,43,31,23,36,22,3,0,2
6,2016,22,2,42,23,23,26,22,3,NA,2
6,2016,22,2,42,23,23,26,22,3,0,2
6,2016,22,2,43,31,11,36,22,3,0,2
6,2016,22,2,43,31,23,36,22,3,0,2
6,2016,22,2,43,31,23,36,22,3,0,2
6,2016,22,2,43,31,21,12,22,NA,NA,2
6,2016,22,2,43,23,11,36,22,3,0,2
6,2016,22,2,43,23,23,36,22,3,0,2
6,2016,22,2,42,23,23,36,22,3,0,2
6,2016,22,2,43,23,11,36,22,3,1,2
6,2016,22,2,42,23,11,36,22,3,0,2
6,2016,22,2,42,23,11,36,22,3,0,2
6,2016,22,2,42,23,23,36,22,3,0,2
6,2016,22,2,43,23,11,36,22,NA,NA,2
6,2016,22,2,42,31,11,36,22,3,0,2
6,2016,22,2,42,31,11,36,22,3,0,2
5,2016,22,2,41,23,21,13,12,3,0,2
5,2016,22,2,41,23,21,13,12,3,1,2
5,2016,22,2,42,23,21,13,12,3,1,2
5,2016,22,2,42,23,21,13,12,3,0,2
5,2016,22,2,41,23,21,13,12,3,0,2
5,2016,22,2,41,23,21,13,12,3,0,2
5,2016,22,2,14,22,21,33,31,0,0,2
5,2016,22,2,12,23,11,33,31,3,0,2
5,2016,22,2,12,23,11,33,31,3,0,2
5,2016,22,2,12,22,11,33,12,3,0,2
5,2016,22,2,42,31,21,33,31,3,0,2
5,2016,22,2,97,97,97,97,97,3,1,2
5,2016,22,2,97,97,97,97,97,3,0,2
5,2016,22,2,42,22,21,33,31,3,1,2
5,2016,22,2,41,23,23,13,12,3,1,2
5,2016,22,2,42,23,11,13,12,3,1,2
5,2016,22,2,42,23,11,13,12,3,1,2
5,2016,22,2,42,23,21,13,12,NA,0,2
5,2016,22,2,42,31,11,33,12,3,1,2
5,2016,22,2,42,31,11,33,12,3,0,2
5,2016,22,2,42,31,23,13,12,3,0,2
5,2016,22,2,42,31,23,13,12,3,0,2
5,2016,22,2,42,31,23,13,12,3,NA,2
5,2016,22,2,41,23,11,13,12,3,0,2
5,2016,22,2,41,23,11,13,12,3,0,2
5,2016,22,2,42,23,23,13,12,3,0,2
5,2016,22,2,42,23,23,13,31,3,0,2
5,2016,22,2,32,22,23,13,12,3,0,2
5,2016,22,2,31,23,21,33,31,3,0,2
5,2016,22,2,42,23,11,33,12,3,0,2
5,2016,22,2,42,23,11,33,12,3,1,2
5,2016,22,2,42,23,11,33,12,NA,NA,2
5,2016,22,2,31,23,21,33,31,3,0,2
5,2016,22,2,31,23,21,33,31,3,0,2
5,2016,22,2,97,97,97,97,97,0,1,2
5,2016,22,2,97,97,97,97,97,0,0,2
5,2016,22,2,42,22,23,33,12,3,1,2
5,2016,22,2,42,23,21,33,12,3,0,2
5,2016,22,2,41,31,23,13,12,3,0,2
5,2016,22,2,41,31,23,13,12,3,0,2
5,2016,22,2,41,31,23,13,12,3,0,2
5,2016,22,2,41,31,23,13,12,3,0,2
5,2016,22,2,32,22,23,13,12,2,1,2
5,2016,22,2,32,22,23,13,12,2,0,2
5,2016,22,2,41,31,11,13,12,3,1,2
5,2016,22,2,41,31,11,13,12,3,NA,2
5,2016,22,2,41,31,11,13,12,3,1,2
5,2016,22,2,41,23,11,13,12,3,1,2
5,2016,22,2,42,23,11,13,12,3,0,2
5,2016,22,2,42,22,21,33,31,0,0,2
5,2016,22,2,97,97,97,97,97,3,1,2
5,2016,22,2,97,97,97,97,97,3,0,2
5,2016,22,2,42,23,11,13,12,3,0,2
5,2016,22,2,42,23,11,33,31,1,0,2
5,2016,22,2,42,22,21,33,31,3,0,2
5,2016,22,2,42,22,21,33,31,3,0,2
5,2016,22,2,41,23,11,13,12,3,1,2
5,2016,22,2,42,23,11,33,12,3,1,2
5,2016,22,2,42,23,11,33,12,3,1,2
5,2016,22,2,41,23,11,13,12,3,0,2
5,2016,22,2,41,23,11,13,12,3,0,2
5,2016,22,2,42,23,11,13,12,3,1,2
5,2016,22,2,42,23,11,13,12,NA,0,2
5,2016,22,2,42,23,11,13,12,3,0,2
5,2016,22,2,42,23,11,13,12,3,0,2
5,2016,22,2,42,23,11,33,12,3,1,2
5,2016,22,2,42,23,11,33,12,3,1,2
6,2016,22,2,42,23,23,13,12,3,1,2
6,2016,22,2,42,31,11,33,12,3,0,2
6,2016,22,2,42,31,11,33,12,3,NA,2
6,2016,22,2,42,31,23,33,12,3,0,2
6,2016,22,2,42,31,23,13,12,3,1,2
6,2016,22,2,42,31,23,13,12,3,0,2
6,2016,22,2,41,31,11,13,12,3,1,2
6,2016,22,2,42,23,23,33,31,3,1,2
6,2016,22,2,42,23,23,33,31,3,0,2
6,2016,22,2,41,31,11,13,12,3,1,2
6,2016,22,2,42,23,23,13,12,3,1,2
6,2016,22,2,41,23,23,33,31,3,0,2
6,2016,22,2,42,31,11,13,12,3,1,2
6,2016,22,2,42,31,23,33,12,3,1,2
6,2016,22,2,42,31,21,33,12,3,1,2
6,2016,22,2,43,31,11,13,12,3,0,2
6,2016,22,2,43,31,11,13,12,3,0,2
6,2016,22,2,43,31,11,13,12,3,0,2
6,2016,22,2,43,23,23,33,12,3,1,2
6,2016,22,2,43,23,23,33,12,3,0,2
6,2016,22,2,43,23,11,13,12,3,1,2
6,2016,22,2,43,23,11,13,12,3,0,2
6,2016,22,2,42,23,11,13,12,NA,0,2
6,2016,22,2,42,23,23,13,12,3,1,2
6,2016,22,2,31,23,21,33,31,0,1,2
6,2016,22,2,31,23,21,33,31,0,0,2
6,2016,22,2,42,23,23,13,11,3,1,2
6,2016,22,2,42,31,11,13,12,3,1,2
6,2016,22,2,42,31,11,13,12,3,0,2
6,2016,22,2,42,23,23,13,12,3,0,2
6,2016,22,2,43,23,11,13,12,3,0,2
6,2016,22,2,43,23,11,13,12,3,NA,2
6,2016,22,2,42,23,23,13,12,3,0,2
6,2016,22,2,42,23,11,13,12,3,0,2
6,2016,22,2,42,23,11,13,12,3,1,2
6,2016,22,2,41,23,11,13,12,3,1,2
6,2016,22,2,42,23,23,13,31,3,0,2
6,2016,22,2,42,23,11,13,12,3,1,2
6,2016,22,2,41,23,11,13,12,3,1,2
6,2016,22,2,42,31,23,33,12,3,0,2
7,2016,23,2,14,31,21,36,12,1,1,2
7,2016,23,2,14,31,21,36,12,1,0,2
7,2016,23,2,14,31,21,12,12,1,0,2
7,2016,23,2,14,31,21,12,12,1,0,2
7,2016,23,2,14,31,21,12,12,1,0,2
7,2016,23,2,14,31,21,12,12,1,0,2
7,2016,23,2,14,31,21,12,12,1,0,2
7,2016,23,2,14,31,21,12,12,1,0,2
7,2016,23,2,14,31,21,12,12,1,0,2
7,2016,23,2,42,23,21,12,12,1,0,2
7,2016,23,2,42,31,21,36,12,1,0,2
7,2016,23,2,42,31,21,12,12,1,0,2
7,2016,23,2,42,31,21,36,12,1,0,2
7,2016,23,2,42,31,21,36,12,1,0,2
7,2016,23,2,42,31,21,12,12,1,0,2
7,2016,23,2,42,31,11,36,12,1,0,2
7,2016,23,2,42,31,11,36,12,1,0,2
7,2016,23,2,42,31,11,36,12,1,0,2
7,2016,23,2,42,31,21,12,12,1,0,2
7,2016,23,2,42,31,21,12,12,1,0,2
7,2016,23,2,42,23,21,12,12,1,0,2
7,2016,23,2,42,31,34,12,31,1,0,2
7,2016,23,2,42,31,21,36,12,1,0,2
7,2016,23,2,42,31,21,12,12,1,0,2
7,2016,23,2,42,31,21,12,12,1,0,2
7,2016,23,2,43,31,21,12,12,1,0,2
7,2016,23,2,43,31,21,12,12,1,0,2
7,2016,23,2,42,31,21,36,12,1,0,2
7,2016,23,2,43,31,22,12,12,2,0,2
7,2016,23,2,43,31,22,12,12,2,0,2
7,2016,23,2,43,31,21,12,22,1,0,2
7,2016,23,2,43,31,21,12,22,1,0,2
7,2016,23,2,42,31,22,12,12,1,1,2
7,2016,23,2,42,31,22,12,12,1,0,2
7,2016,23,2,32,31,21,12,12,2,0,2
7,2016,23,2,32,31,21,12,12,2,0,2
7,2016,23,2,43,23,21,12,12,1,0,2
7,2016,23,2,61,31,22,12,12,1,0,2
7,2016,23,2,42,31,22,12,12,1,0,2
7,2016,23,2,43,31,22,12,12,1,0,2
7,2016,23,2,41,31,23,12,12,3,0,2
7,2016,23,2,42,31,22,12,12,3,0,2
7,2016,23,2,42,31,22,12,12,1,0,2
7,2016,23,2,42,31,22,12,12,1,0,2
7,2016,23,2,32,31,21,12,12,1,1,2
7,2016,23,2,42,31,22,12,12,1,0,2
7,2016,23,2,42,23,21,12,12,1,0,2
7,2016,23,2,42,23,21,12,12,1,0,2
7,2016,23,2,32,23,34,33,31,1,0,2
7,2016,23,2,42,31,22,12,12,1,0,2
7,2016,23,2,14,23,22,12,22,1,1,2
7,2016,23,2,32,23,21,12,12,1,0,2
7,2016,23,2,32,31,21,12,22,1,0,2
7,2016,23,2,32,23,21,21,12,1,0,2
7,2016,23,2,42,23,22,12,12,1,1,2
7,2016,23,2,14,23,34,12,31,1,0,2
7,2016,23,2,14,23,34,12,31,1,0,2
7,2016,23,2,42,31,21,12,12,1,1,2
7,2016,23,2,42,31,21,12,12,1,0,2
7,2016,23,2,32,23,34,12,31,1,0,2
7,2016,23,2,42,31,22,12,12,1,1,2
7,2016,23,2,42,23,21,12,12,1,0,2
7,2016,23,2,14,23,34,12,12,1,1,2
7,2016,23,2,42,23,22,12,12,1,0,2
7,2016,23,2,42,23,22,12,12,1,0,2
7,2016,23,2,32,23,34,12,22,NA,0,2
7,2016,23,2,42,23,22,12,12,1,0,2
6,2016,23,1,21,31,21,12,12,1,0,2
6,2016,23,1,11,14,33,33,31,1,1,2
6,2016,23,1,21,41,23,12,12,1,0,2
6,2016,23,1,21,41,23,12,12,1,0,2
6,2016,23,1,21,31,21,12,12,1,1,2
6,2016,23,1,21,31,21,12,12,1,0,2
6,2016,23,1,21,31,21,12,12,1,0,2
6,2016,23,1,21,31,32,12,12,3,0,2
6,2016,23,1,21,31,34,12,12,1,0,2
6,2016,23,1,21,31,34,12,12,1,0,2
7,2016,23,2,42,22,21,36,12,1,0,2
7,2016,23,2,43,31,11,12,12,1,0,2
7,2016,23,2,42,31,21,36,23,1,0,2
7,2016,23,2,43,31,11,12,12,1,0,2
7,2016,23,2,42,31,21,36,12,1,1,2
7,2016,23,2,43,31,21,12,12,1,0,2
7,2016,23,2,43,31,21,12,12,1,0,2
7,2016,23,2,43,31,21,12,12,1,0,2
7,2016,23,2,43,31,21,12,12,1,0,2
7,2016,23,2,42,31,21,36,12,1,0,2
7,2016,23,2,42,31,21,36,12,2,1,2
7,2016,23,2,42,31,21,36,12,2,1,2
7,2016,23,2,43,31,21,12,12,1,0,2
7,2016,23,2,43,31,11,12,12,1,0,2
7,2016,23,2,43,31,21,12,12,1,0,2
7,2016,23,2,43,31,21,12,12,1,0,2
7,2016,23,2,43,31,21,12,12,1,0,2
7,2016,23,2,43,31,21,12,12,1,0,2
7,2016,23,2,42,31,21,36,12,1,0,2
7,2016,23,2,42,31,21,36,12,1,1,2
7,2016,23,2,42,31,21,36,12,1,0,2
7,2016,23,2,42,31,21,12,12,1,0,2
7,2016,23,2,43,31,21,12,12,1,0,2
7,2016,23,2,42,31,22,36,12,1,0,2
7,2016,23,2,43,31,21,12,12,3,0,2
7,2016,23,2,42,31,21,36,12,1,0,2
7,2016,23,2,42,31,22,12,12,1,0,2
7,2016,23,2,43,31,21,12,12,1,0,2
7,2016,23,2,42,31,22,36,12,1,1,2
7,2016,23,2,42,31,21,12,12,1,0,2
7,2016,23,2,43,31,21,12,12,1,0,2
7,2016,23,2,43,31,11,12,12,1,0,2
7,2016,23,2,42,31,21,12,12,1,0,2
7,2016,23,2,42,31,21,12,12,1,0,2
7,2016,23,2,42,31,21,12,12,1,0,2
7,2016,23,2,43,31,21,12,12,1,0,2
7,2016,23,2,42,31,11,12,12,1,0,2
7,2016,23,2,42,31,11,12,12,1,0,2
7,2016,23,2,32,31,22,12,12,1,1,2
6,2016,23,1,32,23,23,12,12,1,0,2
6,2016,23,1,32,23,23,12,12,1,1,2
6,2016,23,1,32,23,34,24,31,1,0,2
6,2016,23,1,31,21,34,26,31,1,0,2
6,2016,23,1,32,23,21,12,12,2,0,2
6,2016,23,1,32,23,21,12,12,2,0,2
6,2016,23,1,32,23,23,12,12,1,0,2
6,2016,23,1,32,23,23,26,31,1,0,2
6,2016,23,1,32,23,23,26,31,1,0,2
6,2016,23,1,32,23,23,26,31,1,0,2
6,2016,23,1,31,41,23,12,12,1,0,2
6,2016,23,1,31,41,23,12,12,1,0,2
6,2016,23,1,14,12,23,12,31,1,0,2
6,2016,23,1,32,23,23,12,12,1,0,2
6,2016,23,1,32,23,23,12,12,1,NA,2
6,2016,23,2,43,23,23,12,12,1,0,2
6,2016,23,2,32,41,34,12,12,1,0,2
6,2016,23,2,32,23,23,12,12,1,0,2
6,2016,23,2,32,23,23,12,12,1,0,2
6,2016,23,2,43,23,23,12,12,1,0,2
6,2016,23,2,32,23,23,12,12,1,0,2
6,2016,23,2,32,31,23,12,12,1,0,2
6,2016,23,2,43,23,23,12,12,1,0,2
6,2016,23,2,31,31,23,12,12,1,0,2
6,2016,23,2,31,31,23,12,12,1,0,2
6,2016,23,2,32,23,23,12,12,1,0,2
6,2016,23,2,42,31,23,12,12,1,0,2
6,2016,23,2,43,23,23,12,12,1,0,2
6,2016,23,2,43,31,23,12,12,2,0,2
6,2016,23,2,43,31,23,12,12,2,1,2
6,2016,23,2,32,23,23,12,12,1,0,2
6,2016,23,2,43,23,23,12,12,1,0,2
6,2016,23,2,32,31,23,12,12,1,0,2
6,2016,23,2,42,23,23,12,12,1,0,2
6,2016,23,2,42,23,23,12,12,1,0,2
6,2016,23,2,43,23,23,12,12,1,0,2
6,2016,23,2,43,23,23,12,12,1,0,2
6,2016,23,2,43,23,23,12,12,1,0,2
6,2016,23,2,43,23,23,12,12,1,0,2
6,2016,23,2,42,23,23,12,12,1,1,2
6,2016,23,2,42,23,23,12,12,1,0,2
6,2016,23,2,42,31,23,12,12,1,0,2
6,2016,23,2,43,31,23,12,12,1,0,2
6,2016,23,2,43,31,23,12,12,1,0,2
6,2016,23,2,43,23,23,12,12,1,0,2
7,2016,23,2,43,31,23,12,12,1,0,2
7,2016,23,2,43,41,23,12,12,0,0,2
7,2016,23,2,41,23,23,12,12,1,0,2
7,2016,23,2,31,23,34,12,31,1,0,2
7,2016,23,2,11,31,23,12,12,1,0,2
7,2016,23,2,14,23,23,12,12,1,1,2
7,2016,23,2,14,31,23,12,12,1,0,2
7,2016,23,2,14,31,23,12,12,1,0,2
7,2016,23,2,14,31,23,12,12,1,0,2
7,2016,23,2,14,41,23,36,31,1,0,2
7,2016,23,2,14,41,23,36,12,1,0,2
7,2016,23,2,42,23,23,12,12,1,1,2
7,2016,23,2,43,31,23,12,12,1,0,2
6,2016,23,2,43,31,23,12,12,0,0,2
6,2016,23,2,43,41,23,12,12,1,0,2
6,2016,23,2,42,31,21,12,12,1,0,2
6,2016,23,2,43,23,23,12,12,1,0,2
6,2016,23,2,43,23,23,12,12,1,1,2
6,2016,23,2,43,31,23,12,12,1,0,2
6,2016,23,2,43,31,23,12,12,2,0,2
6,2016,23,2,43,31,23,12,12,2,0,2
6,2016,23,2,43,31,34,36,12,1,0,2
6,2016,23,2,43,31,23,12,12,1,1,2
6,2016,23,2,43,31,23,12,12,1,0,2
6,2016,23,2,43,31,23,12,12,0,0,2
6,2016,23,2,43,31,23,12,12,1,0,2
6,2016,23,2,43,31,23,12,12,1,1,2
6,2016,23,2,43,31,23,12,12,1,0,2
6,2016,23,2,43,31,23,12,12,1,0,2
6,2016,23,2,43,31,21,12,12,1,0,2
6,2016,23,2,43,31,21,12,12,1,0,2
6,2016,23,2,42,31,21,12,12,2,0,2
6,2016,23,2,42,31,21,12,12,2,0,2
6,2016,23,2,43,31,23,12,12,1,0,2
6,2016,23,2,43,31,21,26,22,1,0,2
6,2016,23,2,43,31,21,36,21,1,0,2
6,2016,23,2,43,31,21,26,21,1,0,2
6,2016,23,2,42,31,11,35,12,2,0,2
6,2016,23,2,42,31,11,35,12,2,0,2
6,2016,23,2,42,31,11,35,12,2,0,2
6,2016,23,2,42,31,11,35,12,2,0,2
6,2016,23,2,42,31,11,35,12,2,1,2
6,2016,23,2,14,23,11,35,21,1,0,2
6,2016,23,2,14,23,11,35,21,1,0,2
6,2016,23,2,42,22,21,36,12,1,1,2
6,2016,23,2,14,23,11,23,21,1,0,2
6,2016,23,2,14,23,11,23,21,1,0,2
6,2016,23,2,14,23,21,12,21,1,0,2
6,2016,23,2,14,23,21,12,21,1,0,2
6,2016,23,2,42,22,11,35,12,1,0,2
6,2016,23,2,42,31,21,36,12,1,0,2
6,2016,23,2,14,23,11,23,21,1,0,2
6,2016,23,2,43,23,34,21,12,1,0,2
6,2016,23,2,42,22,11,23,12,1,0,2
6,2016,23,2,42,22,11,23,12,1,0,2
6,2016,23,2,42,31,11,36,31,1,0,2
6,2016,23,2,42,22,21,36,31,1,1,2
6,2016,23,2,43,23,21,36,31,1,0,2
6,2016,23,2,42,23,21,36,21,1,0,2
6,2016,23,2,42,31,34,36,31,1,0,2
7,2016,23,2,32,23,21,26,31,1,0,2
7,2016,23,2,32,23,21,26,31,1,0,2
7,2016,23,2,32,23,21,26,31,1,0,2
7,2016,23,2,11,41,34,31,31,1,0,2
7,2016,23,2,11,41,34,31,31,1,0,2
7,2016,23,2,31,23,34,12,31,1,0,2
7,2016,23,2,31,23,34,12,31,1,0,2
7,2016,23,2,31,23,34,36,31,1,0,2
7,2016,23,2,31,23,34,36,31,1,0,2
7,2016,23,2,32,31,23,26,31,1,1,2
7,2016,23,2,32,31,23,26,31,1,0,2
7,2016,23,2,32,41,21,36,31,1,0,2
7,2016,23,2,31,23,23,12,31,1,1,2
7,2016,23,2,31,23,23,12,31,1,1,2
6,2016,23,2,42,31,23,12,12,1,1,2
6,2016,23,2,42,31,23,12,12,1,0,2
6,2016,23,2,42,31,23,12,12,1,0,2
6,2016,23,2,42,31,22,12,12,1,0,2
6,2016,23,2,42,31,23,12,12,1,0,2
6,2016,23,2,42,31,23,12,12,1,0,2
6,2016,23,2,42,31,22,12,12,1,0,2
6,2016,23,2,42,31,22,12,12,1,0,2
6,2016,23,2,42,31,11,12,31,2,0,2
6,2016,23,2,42,31,11,12,31,2,0,2
6,2016,23,2,42,22,23,12,12,2,0,2
6,2016,23,2,42,31,23,12,12,1,0,2
6,2016,23,2,42,21,21,12,21,1,0,2
6,2016,23,2,42,21,21,12,21,1,0,2
6,2016,23,2,42,22,23,12,12,1,0,2
6,2016,23,2,42,22,23,12,12,1,0,2
6,2016,23,2,42,23,31,12,12,2,0,2
6,2016,23,2,42,23,31,12,12,2,0,2
6,2016,23,2,42,31,23,12,12,1,0,2
6,2016,23,2,42,31,23,12,12,1,0,2
6,2016,23,2,42,22,23,12,12,1,0,2
6,2016,23,2,42,31,23,12,12,1,0,2
6,2016,23,2,42,31,23,12,12,1,0,2
6,2016,23,2,42,31,23,12,12,1,0,2
7,2016,23,2,42,31,22,12,12,1,0,2
7,2016,23,2,42,31,22,12,12,1,0,2
7,2016,23,2,42,31,23,12,12,NA,0,2
7,2016,23,2,42,31,22,12,12,2,0,2
7,2016,23,2,42,31,22,12,12,1,0,2
7,2016,23,2,42,31,22,12,12,1,0,2
7,2016,23,2,42,31,22,12,12,1,0,2
7,2016,23,2,42,31,22,12,12,1,0,2
7,2016,23,2,42,31,22,12,12,1,0,2
7,2016,23,2,42,31,22,12,12,1,0,2
7,2016,23,2,42,31,22,12,12,1,0,2
6,2016,23,2,42,31,21,12,12,1,0,2
6,2016,23,2,42,21,21,12,12,1,0,2
6,2016,23,2,42,21,21,12,12,1,0,2
6,2016,23,2,42,21,21,12,12,1,0,2
6,2016,23,2,42,31,21,12,12,1,0,2
6,2016,23,2,42,31,21,12,12,1,1,2
6,2016,23,2,42,23,21,12,12,1,0,2
6,2016,23,2,42,31,21,12,12,1,0,2
6,2016,23,2,42,31,21,12,12,1,0,2
6,2016,23,2,32,21,21,12,12,1,0,2
6,2016,23,2,42,31,22,12,12,1,0,2
6,2016,23,2,42,31,21,12,12,1,0,2
6,2016,23,2,42,21,21,12,12,1,0,2
6,2016,23,2,42,31,23,21,12,1,0,2
